Id,Text,Party
450130878375355_250748931775652,"Please pray for or keep in your thoughts the family of Marine Lance Corporal Andrew Silva of Union City. Andrew, 23, was senselessly murdered today in a DUI hit & run.  He recently served in Afghanistan and leaves behind a wife and son.  http://www.insidebayarea.com/news/ci_25414518/fremont-police-investigate-fatal-collision-between-car-motorcycle",Democrat
450130878375355_638449432876831,"The National Ignition Facility (NIF) at the Lawrence Livermore National Laboratory is closer than ever to ignition and carbon free energy. I led a letter to President Obama urging strong and sustained funding for NIF as he prepares his next budget.  Now's the time to reaffirm our nationÛªs commitment to this research, rather than retreating and ceding this scientific field to China and Russia.  Click here to read the letter: www.goo.gl/hZ5NJI",Democrat
450130878375355_624449164276858,Hope you can join me tonight in Castro Valley for an interactive budget workshop with the Concord Coalition. All are invited!,Democrat
450130878375355_579415605446881,Met w/ air traffic controllers at Livermore Municipal Airport. They handle about 800 flights a day and help the local economy. #ca15,Democrat
450130878375355_550391595015949,Hosted a Veterans Claim Backlog town hall today at the #Pleasanton VFW Hall w/ VA Oakland Director Bragg. #ca15,Democrat
450130878375355_530855413636234,Voted against the #farmbill because it takes food off plates of poor kids. #endhungernow,Democrat
450130878375355_527021484019627,"Congress at your...waiting room? That's right. Talking  #immigrationreform, #ACA & innovation economy in Hayward.",Democrat
450130878375355_523849324336843,Today's #SCOTUS Voting Rights Act ruling rolls backs rights that enforced equal access for all at the polls. We must fight in Congress to get it back.,Democrat
450130878375355_506641659390943,"It was great seeing my former boss Nancy O'Malley, Alameda County District Attorney, in Washington DC today for my first Capitol Dome tour.",Democrat
450130878375355_502547886466987,Estamos celebrando Cinco de Mayo in Hayward w/ Councilmembers Francisco Zermeno & Mark Salinas.,Democrat
544741092252764_801336329926571,Come visit the People's Christmas Tree! It will be lighting up the Capitol lawn until Jan. 1.,Republican
544741092252764_745716362155235,Viewing Paul Krautmann's farm near Hillsboro today on the 8th District Farm Tour. Paul grows a great variety of vegetables that he sells at Farmer's Markets in the area. #FeedingAmerica #MO8,Republican
544741092252764_734934356566769,The Detroit News is calling for an investigation into IRS practices.,Republican
544741092252764_10100371879996781,Want to stay informed about happenings in Missouri and Washington? Sign-up for my weekly e-newsletter today by visiting my website.,Republican
544741092252764_635897513137121,Visiting with residents at Chateau Girardeau.,Republican
544741092252764_607453295981543,"Entrepreneurial ventures and small business are the backbone of the American economy, not only across MissouriÛªs Eighth District but throughout our entire country. In fact, small businesses are responsible for 57% of the private sector workforce in the United States. I hope you will join me on November 30th, Small Business Saturday, to show support for locally owned businesses and the families who make them run.",Republican
544741092252764_602602156466657,Tune into C-SPAN if you can! I am headed to the House floor to raise my concerns about the draft General Management Plan the National Park Service released last week for the Ozark National Scenic Riverways.  I will urge the Park Service to reject changing management practices so that families in #MO8 can continue enjoying all the rivers have to offer.,Republican
544741092252764_599091993484340,Thank you to the great crowd tonight at our meet and greet in Shannon County. So good to see so many people interested in their government.,Republican
544741092252764_592318760828330,"Great visit, tour and discussion today at Mississippi Lime in Ste. Gen County. Discussed the new EPA regulations and how they will impact Missouri.",Republican
544741092252764_579611048765768,"While the House of Representatives was in session and voting until Sunday's early morning hours, Harry Reid decided to take the ENTIRE weekend off! Do not be fouled by Reid's attempts to blame the House of Representatives for a government shutdown. The House has sent the Senate two different proposals to keep the government open while either defunding or delaying #ObamaCare. It is Harry Reid who refuses to communicate or cooperate with House members. Harry Reid would rather take the weekend off than work with House conservatives to avoid a government shutdown.",Republican
544741092252764_570379053022301,Make sure to tune into America's Got Talent tonight to see Innovative Force from Farmington!,Republican
544741092252764_569865053073701,Great welcome home for the Missouri National Guard 1138th Engineer Company this weekend in Farmington. Big thanks to Tony Carroll for representing me at the ceremony and extending a warm homecoming message on behalf of everyone in our district!,Republican
544741092252764_561478170579056,"Great tour of the MSU Fruit Station in Mountain Grove this morning. They do incredible research, grow a tremendous variety of produce and make award winning wine.",Republican
7259193379_10152425343403380,"This morning, I am discussing my thoughts on the President's plan to combat ISIS. Live with @RolandSMartin on @Newsone",Democrat
7259193379_10151727686703380,"Today, marks a historic day for millions of Americans. Even though the government has shutdown, you can still register for health insurance!  Starting today, October 1, 2013, HealthCare.gov will begin providing a pathway to affordable health coverage for hardworking families, seniors, and young people. In our community 511,758 are uninsured, but we can now change that statistic under the new Health Insurance Marketplace. I strongly believe that all Americans, regardless of their ability to pay, should have access to quality, affordable health coverage.   Visit www.healthcare.gov to begin enrollment, or dial 1-800-318-2596.  Also, please feel free to contact my office at 1-800-355-9003 and we will be happy to direct your call!  Keep the faith!  https://www.healthcare.gov/",Democrat
7760165627_10201638229268076,"Today at the House Armed Services Committee hearing on the FY2015 defense budget, I asked Defense Secretary Charles Hagel if he would make improving our defense acquisition system a personal priority.  With the massive budget challenges we face, we must get more value for our defense dollar.  Reforming the way we buy goods and services for our military is not just about saving money, but also about saving lives. ",Republican
